date,temperature,humidity,condition
2012-04-11 11:00:00,6.7,72,Cloudy
2012-04-11 12:00:00,8.8,65,Mainly Clear
2012-04-11 13:00:00,11.0,53,Mostly Cloudy
2012-04-11 14:00:00,8.4,57,Rain Showers
2012-04-11 15:00:00,7.5,74,Mostly Cloudy
2012-04-11 16:00:00,9.5,57,Mostly Cloudy
2012-04-11 17:00:00,9.3,57,Rain Showers
2012-04-11 18:00:00,8.4,55,Mainly Clear
2012-04-11 19:00:00,6.4,62,Mainly Clear
2012-04-11 20:00:00,7.4,63,Mostly Cloudy
2012-04-11 21:00:00,6.9,66,Mostly Cloudy
2012-04-11 22:00:00,3.3,74,Mostly Cloudy
2012-04-11 23:00:00,6.6,61,Mostly Cloudy
2012-04-12 00:00:00,5.5,61,Mainly Clear
2012-04-12 01:00:00,5.8,56,Mostly Cloudy
2012-04-12 02:00:00,4.8,59,Mainly Clear
2012-04-12 03:00:00,4.3,60,Mostly Cloudy
2012-04-12 04:00:00,3.1,64,Mainly Clear
2012-04-12 05:00:00,3.8,62,Mostly Cloudy
2012-04-12 06:00:00,3.5,63,Mainly Clear
2012-04-12 07:00:00,4.0,63,Mainly Clear
2012-04-12 08:00:00,6.5,54,Mostly Cloudy
2012-04-12 09:00:00,7.7,51,Mostly Cloudy
2012-04-12 10:00:00,8.7,49,Mostly Cloudy
2012-04-12 11:00:00,9.8,46,Mostly Cloudy
2012-04-12 12:00:00,10.4,43,Mostly Cloudy
2012-04-12 13:00:00,10.0,46,Mostly Cloudy
2012-04-12 14:00:00,10.3,45,Mostly Cloudy
2012-04-12 15:00:00,11.3,41,Mostly Cloudy
2012-04-12 16:00:00,12.4,37,Mostly Cloudy
2012-04-12 17:00:00,11.4,41,Mainly Clear
2012-04-12 18:00:00,11.3,39,Mainly Clear
2012-04-12 19:00:00,9.9,44,Mainly Clear
2012-04-12 20:00:00,9.1,49,Mainly Clear
2012-04-12 21:00:00,6.6,59,Mainly Clear
2012-04-12 22:00:00,6.7,60,Clear
2012-04-12 23:00:00,5.9,56,Clear
2012-04-13 00:00:00,4.6,54,Clear
2012-04-13 01:00:00,4.0,51,Clear
2012-04-13 02:00:00,2.0,58,Clear
2012-04-13 03:00:00,1.5,61,Clear
2012-04-13 04:00:00,1.2,66,Clear
2012-04-13 05:00:00,1.3,67,Clear
2012-04-13 06:00:00,1.8,68,Clear
2012-04-13 07:00:00,4.1,64,Mainly Clear
2012-04-13 08:00:00,6.1,58,Mainly Clear
2012-04-13 09:00:00,8.0,54,Mainly Clear
2012-04-13 10:00:00,9.8,44,Mainly Clear
2012-04-13 11:00:00,12.2,40,Mainly Clear
2012-04-13 12:00:00,13.5,32,Mainly Clear
2012-04-13 13:00:00,14.7,23,Mainly Clear
2012-04-13 14:00:00,15.0,24,Mainly Clear
2012-04-13 15:00:00,15.9,24,Mainly Clear
2012-04-13 16:00:00,16.1,23,Mostly Cloudy
2012-04-13 17:00:00,15.0,26,Cloudy
2012-04-13 18:00:00,14.3,26,Cloudy
2012-04-13 19:00:00,13.6,24,Mostly Cloudy
2012-04-13 20:00:00,12.2,28,Mostly Cloudy
2012-04-13 21:00:00,11.7,30,Mainly Clear
2012-04-13 22:00:00,10.3,44,Mainly Clear
2012-04-13 23:00:00,9.1,48,Mainly Clear
2012-04-14 00:00:00,7.9,51,Clear
2012-04-14 01:00:00,7.5,52,Clear
2012-04-14 02:00:00,6.8,54,Clear
2012-04-14 03:00:00,5.4,63,Mainly Clear
2012-04-14 04:00:00,5.7,64,Mainly Clear
2012-04-14 05:00:00,6.2,64,Mostly Cloudy
2012-04-14 06:00:00,6.7,58,Mostly Cloudy
2012-04-14 07:00:00,7.5,54,Mostly Cloudy
2012-04-14 08:00:00,9.2,51,Mostly Cloudy
2012-04-14 09:00:00,10.8,46,Mostly Cloudy
2012-04-14 10:00:00,12.8,41,Cloudy
2012-04-14 11:00:00,13.8,37,Cloudy
2012-04-14 12:00:00,15.3,34,Cloudy
2012-04-14 13:00:00,14.8,34,Cloudy
2012-04-14 14:00:00,14.7,35,Cloudy
2012-04-14 15:00:00,15.6,28,Cloudy
2012-04-14 16:00:00,15.9,26,Cloudy
2012-04-14 17:00:00,15.4,28,Mostly Cloudy
2012-04-14 18:00:00,14.5,30,Mostly Cloudy
2012-04-14 19:00:00,11.9,42,Mostly Cloudy
2012-04-14 20:00:00,12.8,39,Mostly Cloudy
2012-04-14 21:00:00,12.0,44,Mostly Cloudy
2012-04-14 22:00:00,11.0,47,Mostly Cloudy
2012-04-14 23:00:00,11.6,46,Mostly Cloudy
2012-04-15 00:00:00,12.9,41,Mostly Cloudy
2012-04-15 01:00:00,13.1,42,Mostly Cloudy
2012-04-15 02:00:00,12.4,48,Mostly Cloudy
2012-04-15 03:00:00,11.3,54,Clear
2012-04-15 04:00:00,10.9,64,Clear
2012-04-15 05:00:00,9.9,69,Clear
2012-04-15 06:00:00,10.6,70,Mainly Clear
2012-04-15 07:00:00,11.7,69,Cloudy
2012-04-15 08:00:00,13.5,69,Cloudy
2012-04-15 09:00:00,14.1,71,Cloudy
2012-04-15 10:00:00,15.5,67,Cloudy
2012-04-15 11:00:00,17.3,61,Mainly Clear
2012-04-15 12:00:00,18.4,58,Mainly Clear
2012-04-15 13:00:00,19.8,54,Mostly Cloudy
2012-04-15 14:00:00,19.4,55,Mostly Cloudy
2012-04-15 15:00:00,18.1,62,Mostly Cloudy
2012-04-15 16:00:00,17.5,65,Cloudy
2012-04-15 17:00:00,17.0,68,Cloudy
2012-04-15 18:00:00,16.6,70,Cloudy
2012-04-15 19:00:00,16.3,73,Cloudy
2012-04-15 20:00:00,15.5,75,Cloudy
2012-04-15 21:00:00,14.6,76,Mostly Cloudy
2012-04-15 22:00:00,14.8,76,Cloudy
2012-04-15 23:00:00,14.9,78,Cloudy
2012-04-16 00:00:00,15.7,77,Cloudy
2012-04-16 01:00:00,14.6,89,Rain Showers
2012-04-16 02:00:00,14.9,90,Rain Showers
2012-04-16 03:00:00,14.4,90,Cloudy
2012-04-16 04:00:00,15.2,84,Cloudy
2012-04-16 05:00:00,15.3,82,Cloudy
2012-04-16 06:00:00,15.7,79,Cloudy
2012-04-16 07:00:00,17.0,76,Cloudy
2012-04-16 08:00:00,19.3,69,Mostly Cloudy
2012-04-16 09:00:00,22.2,58,Mostly Cloudy
2012-04-16 10:00:00,24.9,47,Cloudy
2012-04-16 11:00:00,24.1,47,Cloudy
2012-04-16 12:00:00,24.8,44,Cloudy
2012-04-16 13:00:00,25.4,44,Cloudy
2012-04-16 14:00:00,26.6,41,Cloudy
2012-04-16 15:00:00,27.4,37,Mostly Cloudy
2012-04-16 16:00:00,27.8,37,Mostly Cloudy
2012-04-16 17:00:00,27.3,37,Mainly Clear
2012-04-16 18:00:00,26.7,38,Mostly Cloudy
2012-04-16 19:00:00,26.4,40,Rain Showers
2012-04-16 20:00:00,20.5,73,Mostly Cloudy
2012-04-16 21:00:00,19.3,80,Mostly Cloudy
2012-04-16 22:00:00,19.4,74,Rain Showers
2012-04-16 23:00:00,19.5,71,Mostly Cloudy
2012-04-17 00:00:00,19.0,62,Mainly Clear
2012-04-17 01:00:00,18.9,55,Mainly Clear
2012-04-17 02:00:00,17.4,43,Mainly Clear
2012-04-17 03:00:00,15.4,55,Mainly Clear
2012-04-17 04:00:00,14.5,57,Mainly Clear
2012-04-17 05:00:00,13.5,60,Mostly Cloudy
2012-04-17 06:00:00,11.9,52,Mainly Clear
2012-04-17 07:00:00,10.9,54,Mainly Clear
2012-04-17 08:00:00,10.2,51,Mainly Clear
2012-04-17 09:00:00,10.2,45,Mainly Clear
2012-04-17 10:00:00,10.9,43,Mainly Clear
2012-04-17 11:00:00,11.5,42,Mostly Cloudy
2012-04-17 12:00:00,12.0,41,Mostly Cloudy
2012-04-17 13:00:00,12.2,42,Mainly Clear
2012-04-17 14:00:00,12.6,41,Mostly Cloudy
2012-04-17 15:00:00,12.7,40,Mainly Clear
2012-04-17 16:00:00,11.6,41,Mainly Clear
2012-04-17 17:00:00,11.1,41,Mostly Cloudy
2012-04-17 18:00:00,9.5,42,Mostly Cloudy
2012-04-17 19:00:00,8.5,41,Mostly Cloudy
2012-04-17 20:00:00,7.4,41,Mostly Cloudy
2012-04-17 21:00:00,6.1,43,Mostly Cloudy
2012-04-17 22:00:00,5.4,46,Mostly Cloudy
2012-04-17 23:00:00,3.9,53,Mostly Cloudy
2012-04-18 00:00:00,2.9,56,Clear
2012-04-18 01:00:00,2.4,55,Clear
2012-04-18 02:00:00,0.9,58,Clear
2012-04-18 03:00:00,1.1,55,Clear
2012-04-18 04:00:00,0.4,58,Clear
2012-04-18 05:00:00,-1.0,64,Clear
2012-04-18 06:00:00,0.9,59,Clear
2012-04-18 07:00:00,2.5,53,Clear
2012-04-18 08:00:00,3.3,51,Clear
2012-04-18 09:00:00,4.5,47,Clear
2012-04-18 10:00:00,5.3,47,Clear
2012-04-18 11:00:00,6.9,48,Clear
2012-04-18 12:00:00,7.3,43,Mainly Clear
2012-04-18 13:00:00,8.6,43,Mainly Clear
2012-04-18 14:00:00,9.3,41,Mainly Clear
2012-04-18 15:00:00,10.4,38,Mainly Clear
2012-04-18 16:00:00,10.3,37,Mainly Clear
2012-04-18 17:00:00,10.2,36,Mainly Clear
2012-04-18 18:00:00,10.0,33,Mainly Clear
2012-04-18 19:00:00,8.4,42,Mainly Clear
2012-04-18 20:00:00,7.6,44,Mainly Clear
2012-04-18 21:00:00,7.9,42,Mostly Cloudy
2012-04-18 22:00:00,8.4,41,Mostly Cloudy
2012-04-18 23:00:00,6.8,51,Mainly Clear
2012-04-19 00:00:00,6.5,52,Mainly Clear
2012-04-19 01:00:00,5.5,55,Clear
2012-04-19 02:00:00,3.3,64,Clear
2012-04-19 03:00:00,4.4,57,Mainly Clear
2012-04-19 04:00:00,3.4,62,Mainly Clear
2012-04-19 05:00:00,3.4,63,Mainly Clear
2012-04-19 06:00:00,4.7,67,Mostly Cloudy
2012-04-19 07:00:00,7.1,59,Mostly Cloudy
2012-04-19 08:00:00,8.6,50,Mostly Cloudy
2012-04-19 09:00:00,11.8,43,Mainly Clear
2012-04-19 10:00:00,14.0,37,Mainly Clear
2012-04-19 11:00:00,15.8,35,Mostly Cloudy
2012-04-19 12:00:00,16.6,35,Mostly Cloudy
2012-04-19 13:00:00,18.4,33,Mostly Cloudy
2012-04-19 14:00:00,19.3,33,Mostly Cloudy
2012-04-19 15:00:00,20.2,34,Mostly Cloudy
2012-04-19 16:00:00,20.7,33,Mostly Cloudy
2012-04-19 17:00:00,20.0,36,Mainly Clear
2012-04-19 18:00:00,18.7,39,Mainly Clear
2012-04-19 19:00:00,18.0,40,Mainly Clear
2012-04-19 20:00:00,16.6,45,Mainly Clear
2012-04-19 21:00:00,16.1,46,Clear
2012-04-19 22:00:00,13.9,54,Mainly Clear
2012-04-19 23:00:00,12.6,58,Mainly Clear
2012-04-20 00:00:00,12.5,50,Mainly Clear
2012-04-20 01:00:00,10.9,53,Clear
2012-04-20 02:00:00,9.9,55,Mainly Clear
2012-04-20 03:00:00,9.1,59,Mainly Clear
2012-04-20 04:00:00,8.8,58,Mainly Clear
2012-04-20 05:00:00,8.7,52,Mostly Cloudy
2012-04-20 06:00:00,7.8,56,Mostly Cloudy
2012-04-20 07:00:00,6.9,63,Rain Showers
2012-04-20 08:00:00,6.1,72,Cloudy
2012-04-20 09:00:00,6.3,71,Cloudy
2012-04-20 10:00:00,6.6,70,Rain
2012-04-20 11:00:00,6.9,66,Cloudy
2012-04-20 12:00:00,7.2,68,Rain Showers
2012-04-20 13:00:00,7.5,68,Rain Showers
2012-04-20 14:00:00,9.6,64,Cloudy
2012-04-20 15:00:00,9.5,64,Cloudy
2012-04-20 16:00:00,8.4,68,Cloudy
2012-04-20 17:00:00,7.8,70,Cloudy
2012-04-20 18:00:00,7.4,73,Cloudy
2012-04-20 19:00:00,7.0,77,Cloudy
2012-04-20 20:00:00,6.9,79,Cloudy
2012-04-20 21:00:00,6.6,81,Cloudy
2012-04-20 22:00:00,6.5,81,Cloudy
2012-04-20 23:00:00,6.6,81,Cloudy
2012-04-21 00:00:00,6.3,83,Cloudy
2012-04-21 01:00:00,6.4,85,Cloudy
2012-04-21 02:00:00,5.7,86,Cloudy
2012-04-21 03:00:00,5.5,86,Cloudy
2012-04-21 04:00:00,5.7,85,Cloudy
2012-04-21 05:00:00,6.0,84,Cloudy
2012-04-21 06:00:00,6.2,82,Cloudy
2012-04-21 07:00:00,6.4,81,Rain Showers
2012-04-21 08:00:00,6.2,82,Cloudy
2012-04-21 09:00:00,5.5,86,Rain Showers
2012-04-21 10:00:00,5.5,86,"Rain,Fog"
2012-04-21 11:00:00,5.6,86,Rain
2012-04-21 12:00:00,5.5,86,"Rain,Fog"
2012-04-21 13:00:00,6.1,85,Rain
2012-04-21 14:00:00,6.1,86,Rain
2012-04-21 15:00:00,5.7,85,Rain
2012-04-21 16:00:00,5.3,82,Rain
2012-04-21 17:00:00,4.8,86,Rain
2012-04-21 18:00:00,3.8,86,Rain
2012-04-21 19:00:00,3.4,84,Rain
2012-04-21 20:00:00,2.6,86,Rain
2012-04-21 21:00:00,2.6,85,Rain
2012-04-21 22:00:00,1.9,86,Rain
2012-04-21 23:00:00,1.6,87,Rain
2012-04-22 00:00:00,1.5,86,Rain
2012-04-22 01:00:00,1.4,87,"Rain,Snow"
2012-04-22 02:00:00,0.6,89,"Rain,Snow"
2012-04-22 03:00:00,0.8,89,"Rain,Snow"
2012-04-22 04:00:00,1.2,90,Rain
2012-04-22 05:00:00,1.8,86,Rain
2012-04-22 06:00:00,1.9,85,Cloudy
2012-04-22 07:00:00,2.4,81,Cloudy
2012-04-22 08:00:00,2.8,75,Cloudy
2012-04-22 09:00:00,3.3,73,Cloudy
2012-04-22 10:00:00,4.0,74,Cloudy
2012-04-22 11:00:00,4.6,71,Cloudy
2012-04-22 12:00:00,5.0,68,Cloudy
2012-04-22 13:00:00,5.2,67,Cloudy
2012-04-22 14:00:00,5.9,65,Cloudy
2012-04-22 15:00:00,6.0,63,Cloudy
2012-04-22 16:00:00,6.4,64,Cloudy
2012-04-22 17:00:00,6.3,63,Cloudy
2012-04-22 18:00:00,6.5,63,Cloudy
2012-04-22 19:00:00,6.1,67,Cloudy
2012-04-22 20:00:00,5.3,66,Cloudy
2012-04-22 21:00:00,4.3,68,Rain
2012-04-22 22:00:00,2.8,75,Rain
2012-04-22 23:00:00,2.0,82,Rain
2012-04-23 00:00:00,1.9,82,Rain
2012-04-23 01:00:00,1.1,85,"Rain,Snow"
2012-04-23 02:00:00,1.1,85,"Rain,Snow"
2012-04-23 03:00:00,1.7,84,"Rain,Snow"
2012-04-23 04:00:00,2.0,82,Rain
2012-04-23 05:00:00,1.9,86,Rain
2012-04-23 06:00:00,2.1,84,Rain
2012-04-23 07:00:00,2.3,82,Rain
2012-04-23 08:00:00,2.8,84,Rain
2012-04-23 09:00:00,3.1,84,Rain
2012-04-23 10:00:00,3.7,83,Cloudy
2012-04-23 11:00:00,4.1,84,Cloudy
2012-04-23 12:00:00,4.6,83,Cloudy
2012-04-23 13:00:00,5.0,83,Cloudy
2012-04-23 14:00:00,5.3,80,Cloudy
2012-04-23 15:00:00,5.7,79,Cloudy
2012-04-23 16:00:00,5.6,80,Cloudy
2012-04-23 17:00:00,5.9,81,Cloudy
2012-04-23 18:00:00,5.9,80,Cloudy
2012-04-23 19:00:00,5.4,86,"Rain,Fog"
2012-04-23 20:00:00,5.7,86,Cloudy
2012-04-23 21:00:00,5.6,86,Rain
2012-04-23 22:00:00,5.5,88,Cloudy
2012-04-23 23:00:00,5.6,89,Cloudy
2012-04-24 00:00:00,5.7,90,Cloudy
2012-04-24 01:00:00,6.7,90,Cloudy
2012-04-24 02:00:00,6.1,89,Fog
2012-04-24 03:00:00,7.0,90,Cloudy
2012-04-24 04:00:00,7.5,80,Rain Showers
2012-04-24 05:00:00,7.1,76,Cloudy
2012-04-24 06:00:00,6.8,79,Rain Showers
2012-04-24 07:00:00,5.5,84,Rain Showers
2012-04-24 08:00:00,6.6,82,Rain Showers
2012-04-24 09:00:00,7.7,64,Mostly Cloudy
2012-04-24 10:00:00,7.2,66,Rain Showers
2012-04-24 11:00:00,8.8,59,Mostly Cloudy
2012-04-24 12:00:00,8.9,69,Mostly Cloudy
2012-04-24 13:00:00,8.0,62,Rain Showers
2012-04-24 14:00:00,8.0,59,Cloudy
2012-04-24 15:00:00,8.4,64,Cloudy
2012-04-24 16:00:00,8.1,55,Cloudy
2012-04-24 17:00:00,8.0,59,Cloudy
2012-04-24 18:00:00,7.7,60,Mostly Cloudy
2012-04-24 19:00:00,7.1,61,Cloudy
2012-04-24 20:00:00,6.9,61,Cloudy
2012-04-24 21:00:00,6.6,62,Cloudy
2012-04-24 22:00:00,6.0,61,Mostly Cloudy
2012-04-24 23:00:00,5.4,64,Mostly Cloudy
2012-04-25 00:00:00,4.9,68,Mostly Cloudy
2012-04-25 01:00:00,5.5,64,Mostly Cloudy
2012-04-25 02:00:00,4.5,71,Mostly Cloudy
2012-04-25 03:00:00,4.4,71,Mostly Cloudy
2012-04-25 04:00:00,4.8,70,Mostly Cloudy
2012-04-25 05:00:00,4.5,73,Mostly Cloudy
2012-04-25 06:00:00,5.2,70,Rain Showers
2012-04-25 07:00:00,5.5,71,Rain Showers
2012-04-25 08:00:00,4.9,79,Rain
2012-04-25 09:00:00,5.1,86,Rain
2012-04-25 10:00:00,6.1,80,Rain
2012-04-25 11:00:00,7.8,70,Mostly Cloudy
2012-04-25 12:00:00,8.0,65,Mostly Cloudy
2012-04-25 13:00:00,8.7,55,Mostly Cloudy
2012-04-25 14:00:00,9.8,57,Mostly Cloudy
2012-04-25 15:00:00,7.7,60,Rain Showers
2012-04-25 16:00:00,8.8,48,Mostly Cloudy
2012-04-25 17:00:00,8.8,48,Mostly Cloudy
2012-04-25 18:00:00,8.0,50,Mostly Cloudy
2012-04-25 19:00:00,7.3,60,Mostly Cloudy
2012-04-25 20:00:00,7.3,59,Mostly Cloudy
2012-04-25 21:00:00,7.0,61,Mostly Cloudy
2012-04-25 22:00:00,6.2,65,Mostly Cloudy
2012-04-25 23:00:00,6.0,66,Cloudy
2012-04-26 00:00:00,5.8,71,Mostly Cloudy
2012-04-26 01:00:00,4.9,72,Mainly Clear
2012-04-26 02:00:00,3.7,74,Mainly Clear
2012-04-26 03:00:00,3.5,74,Clear
2012-04-26 04:00:00,2.7,74,Clear
2012-04-26 05:00:00,2.6,75,Clear
2012-04-26 06:00:00,3.2,76,Clear
2012-04-26 07:00:00,5.5,72,Mostly Cloudy
2012-04-26 08:00:00,6.2,68,Cloudy
2012-04-26 09:00:00,6.9,60,Cloudy
2012-04-26 10:00:00,8.8,55,Mostly Cloudy
2012-04-26 11:00:00,9.6,52,Cloudy
2012-04-26 12:00:00,9.8,52,Cloudy
2012-04-26 13:00:00,10.3,52,Cloudy
2012-04-26 14:00:00,11.0,45,Cloudy
2012-04-26 15:00:00,11.2,44,Cloudy
2012-04-26 16:00:00,11.4,43,Cloudy
2012-04-26 17:00:00,11.0,51,Rain
2012-04-26 18:00:00,8.6,80,Rain
2012-04-26 19:00:00,8.3,83,Rain
2012-04-26 20:00:00,8.1,85,Rain
2012-04-26 21:00:00,8.0,88,"Rain,Fog"
2012-04-26 22:00:00,7.6,88,"Drizzle,Fog"
2012-04-26 23:00:00,6.9,90,"Rain,Fog"
2012-04-27 00:00:00,5.8,89,"Rain,Fog"
2012-04-27 01:00:00,4.8,86,Rain
2012-04-27 02:00:00,4.7,87,Rain
2012-04-27 03:00:00,4.4,83,Mostly Cloudy
2012-04-27 04:00:00,4.2,80,Mostly Cloudy
2012-04-27 05:00:00,3.3,76,Rain Showers
2012-04-27 06:00:00,2.5,74,Mostly Cloudy
2012-04-27 07:00:00,1.8,71,Snow
2012-04-27 08:00:00,2.3,69,Snow
2012-04-27 09:00:00,2.7,65,Snow
2012-04-27 10:00:00,3.7,61,Snow
2012-04-27 11:00:00,3.0,61,Cloudy
2012-04-27 12:00:00,2.7,61,Snow
2012-04-27 13:00:00,2.7,57,Cloudy
2012-04-27 14:00:00,1.9,59,Cloudy
2012-04-27 15:00:00,2.5,57,Cloudy
2012-04-27 16:00:00,2.1,55,Cloudy
2012-04-27 17:00:00,1.7,55,Cloudy
2012-04-27 18:00:00,1.0,54,Cloudy
2012-04-27 19:00:00,0.7,53,Cloudy
2012-04-27 20:00:00,0.5,56,Cloudy
2012-04-27 21:00:00,0.2,58,Cloudy
2012-04-27 22:00:00,0.2,55,Cloudy
2012-04-27 23:00:00,0.3,55,Cloudy
2012-04-28 00:00:00,0.2,57,Cloudy
2012-04-28 01:00:00,-0.2,55,Cloudy
2012-04-28 02:00:00,-0.4,56,Cloudy
2012-04-28 03:00:00,-0.8,53,Cloudy
2012-04-28 04:00:00,-1.3,52,Cloudy
2012-04-28 05:00:00,-1.5,54,Cloudy
2012-04-28 06:00:00,-2.1,52,Mainly Clear
2012-04-28 07:00:00,-1.3,52,Mainly Clear
2012-04-28 08:00:00,-0.4,48,Mainly Clear
2012-04-28 09:00:00,0.6,46,Mainly Clear
2012-04-28 10:00:00,2.0,50,Mainly Clear
2012-04-28 11:00:00,3.9,36,Mainly Clear
2012-04-28 12:00:00,5.0,34,Mainly Clear
2012-04-28 13:00:00,5.4,29,Mainly Clear
2012-04-28 14:00:00,6.4,28,Mainly Clear
2012-04-28 15:00:00,7.2,27,Mainly Clear
2012-04-28 16:00:00,7.4,26,Mainly Clear
2012-04-28 17:00:00,7.7,25,Mainly Clear
2012-04-28 18:00:00,7.2,25,Clear
2012-04-28 19:00:00,6.1,27,Clear
2012-04-28 20:00:00,4.1,34,Mainly Clear
2012-04-28 21:00:00,2.3,41,Clear
2012-04-28 22:00:00,1.9,41,Mostly Cloudy
2012-04-28 23:00:00,0.8,47,Mostly Cloudy
2012-04-29 00:00:00,0.8,49,Cloudy
2012-04-29 01:00:00,1.3,47,Mainly Clear
2012-04-29 02:00:00,1.3,52,Mainly Clear
2012-04-29 03:00:00,0.8,53,Mostly Cloudy
2012-04-29 04:00:00,-0.1,57,Mainly Clear
2012-04-29 05:00:00,0.9,42,Mostly Cloudy
2012-04-29 06:00:00,1.2,38,Mostly Cloudy
2012-04-29 07:00:00,1.8,35,Mostly Cloudy
2012-04-29 08:00:00,2.6,34,Mostly Cloudy
2012-04-29 09:00:00,4.3,30,Mainly Clear
2012-04-29 10:00:00,5.5,28,Clear
2012-04-29 11:00:00,6.2,27,Clear
2012-04-29 12:00:00,7.4,27,Clear
2012-04-29 13:00:00,8.4,24,Clear
2012-04-29 14:00:00,8.7,22,Clear
2012-04-29 15:00:00,9.0,21,Clear
2012-04-29 16:00:00,9.2,21,Mainly Clear
2012-04-29 17:00:00,9.0,22,Clear
2012-04-29 18:00:00,8.1,23,Clear
2012-04-29 19:00:00,6.9,25,Clear
2012-04-29 20:00:00,6.3,27,Mainly Clear
2012-04-29 21:00:00,5.4,29,Mainly Clear
2012-04-29 22:00:00,5.1,31,Clear
2012-04-29 23:00:00,4.1,34,Clear
2012-04-30 00:00:00,3.3,36,Clear
2012-04-30 01:00:00,2.2,41,Clear
2012-04-30 02:00:00,3.2,36,Clear
2012-04-30 03:00:00,2.4,42,Clear
2012-04-30 04:00:00,0.7,48,Clear
2012-04-30 05:00:00,-0.7,63,Mainly Clear
2012-04-30 06:00:00,3.0,59,Mainly Clear
2012-04-30 07:00:00,6.0,38,Mainly Clear
2012-04-30 08:00:00,6.6,39,Mostly Cloudy
2012-04-30 09:00:00,7.2,37,Mostly Cloudy
2012-04-30 10:00:00,7.6,35,Mostly Cloudy
2012-04-30 11:00:00,9.3,35,Mostly Cloudy
2012-04-30 12:00:00,10.1,39,Mostly Cloudy
2012-04-30 13:00:00,12.4,31,Mostly Cloudy
2012-04-30 14:00:00,12.4,34,Mostly Cloudy
2012-04-30 15:00:00,12.5,31,Mostly Cloudy
2012-04-30 16:00:00,12.9,31,Mostly Cloudy
2012-04-30 17:00:00,12.7,30,Cloudy
2012-04-30 18:00:00,12.5,31,Cloudy
2012-04-30 19:00:00,12.2,33,Cloudy
2012-04-30 20:00:00,12.1,35,Cloudy
2012-04-30 21:00:00,12.2,33,Cloudy
2012-04-30 22:00:00,12.0,34,Cloudy
2012-04-30 23:00:00,11.1,40,Cloudy
2012-05-01 00:00:00,11.4,39,Cloudy
2012-05-01 01:00:00,10.8,44,Rain Showers
2012-05-01 02:00:00,9.7,57,Rain Showers
2012-05-01 03:00:00,8.8,68,Rain Showers
2012-05-01 04:00:00,8.4,72,Rain
2012-05-01 05:00:00,7.8,83,Rain
2012-05-01 06:00:00,7.8,87,"Rain,Fog"
2012-05-01 07:00:00,7.9,87,Rain
2012-05-01 08:00:00,8.0,87,"Rain,Fog"
2012-05-01 09:00:00,8.4,90,Fog
2012-05-01 10:00:00,9.2,86,Cloudy
2012-05-01 11:00:00,9.5,84,Cloudy
2012-05-01 12:00:00,10.9,82,Cloudy
2012-05-01 13:00:00,10.6,81,Cloudy
2012-05-01 14:00:00,11.0,81,Cloudy
2012-05-01 15:00:00,10.4,84,Drizzle
2012-05-01 16:00:00,9.9,87,"Drizzle,Fog"
2012-05-01 17:00:00,10.0,90,"Rain,Fog"
2012-05-01 18:00:00,9.7,90,"Rain,Fog"
2012-05-01 19:00:00,9.6,91,"Drizzle,Fog"
2012-05-01 20:00:00,9.3,92,"Drizzle,Fog"
2012-05-01 21:00:00,9.2,92,"Drizzle,Fog"
2012-05-01 22:00:00,9.1,92,"Drizzle,Fog"
2012-05-01 23:00:00,9.1,92,"Drizzle,Fog"
2012-05-02 00:00:00,9.0,93,"Drizzle,Fog"
2012-05-02 01:00:00,8.6,95,Fog
2012-05-02 02:00:00,8.8,93,Fog
2012-05-02 03:00:00,8.8,93,Fog
2012-05-02 04:00:00,8.6,93,Fog
2012-05-02 05:00:00,8.4,93,Fog
2012-05-02 06:00:00,8.6,93,Fog
2012-05-02 07:00:00,8.4,93,"Drizzle,Fog"
2012-05-02 08:00:00,8.4,92,Fog
2012-05-02 09:00:00,8.9,90,Fog
2012-05-02 10:00:00,9.5,89,Fog
2012-05-02 11:00:00,10.3,86,Cloudy
2012-05-02 12:00:00,11.2,81,Cloudy
2012-05-02 13:00:00,11.8,79,Cloudy
2012-05-02 14:00:00,13.0,74,Mostly Cloudy
2012-05-02 15:00:00,14.0,72,Mostly Cloudy
2012-05-02 16:00:00,14.9,68,Mostly Cloudy
2012-05-02 17:00:00,15.4,65,Mostly Cloudy
2012-05-02 18:00:00,15.4,66,Cloudy
2012-05-02 19:00:00,15.2,66,Mostly Cloudy
2012-05-02 20:00:00,14.2,71,Mostly Cloudy
2012-05-02 21:00:00,14.2,66,Mostly Cloudy
2012-05-02 22:00:00,13.5,68,Rain Showers
2012-05-02 23:00:00,11.9,81,Rain Showers
2012-05-03 00:00:00,11.6,83,Cloudy
2012-05-03 01:00:00,11.4,85,Cloudy
2012-05-03 02:00:00,11.4,83,Cloudy
2012-05-03 03:00:00,11.2,83,Cloudy
2012-05-03 04:00:00,11.1,83,Cloudy
2012-05-03 05:00:00,11.0,84,Cloudy
2012-05-03 06:00:00,11.4,82,Cloudy
2012-05-03 07:00:00,11.7,81,Cloudy
2012-05-03 08:00:00,12.4,79,Cloudy
2012-05-03 09:00:00,13.6,77,Cloudy
2012-05-03 10:00:00,14.2,75,Cloudy
2012-05-03 11:00:00,15.4,72,Cloudy
2012-05-03 12:00:00,15.7,70,Cloudy
2012-05-03 13:00:00,15.9,71,Cloudy
2012-05-03 14:00:00,16.2,70,Cloudy
2012-05-03 15:00:00,16.2,71,Cloudy
2012-05-03 16:00:00,16.5,72,Cloudy
